patch_id,community,community_short,n_cells,area_ha,veg_p05_temporal_mean,veg_p05_within_sd,mean_share_cells_wet,n_years_ge30_valid,meets_support_rule,meets_bare_33_cells,meets_500_cells,size_matched,veg_p05_spatial_mean_over_years,mean_share_cells_wet_armB,n_years_fitted,within_patch_slope,within_patch_r,within_patch_resid_ac1,within_patch_fitted,descriptive_offset_pp,offset_note,residual_vs_registered_115part_line,residual_vs_registered_64paddock_line,n_components,n_components_note,metric_note,descriptive_offset_note,registered_lines_note,unit_construction,selection_rule,support_level,period_label,land_use_label,pixel_constant_ha
U0583,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,37.76639,,25.714285,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0584,Riverine Chenopod Shrublands,riverine,2,0.1247028567983648,43.341866,0.3404602,27.142857,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0585,Riverine Chenopod Shrublands,riverine,4,0.2494057135967296,34.02201,1.6754136,27.857143,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0586,Riverine Chenopod Shrublands,riverine,3,0.1870542851975472,34.36272,0.64080465,36.190475,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0587,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,41.058777,,8.571428,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0588,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,56.599625,,5.714286,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0589,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,51.21028,,2.857143,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0590,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,39.21794,,2.857143,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0591,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,44.62266,,5.714286,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0592,Riverine Chenopod Shrublands,riverine,1,0.0623514283991824,47.28722,,2.857143,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0593,Riverine Chenopod Shrublands,riverine,104,6.484548553514971,48.663845,5.8934937,45.714287,35,1,1,0,0,61.81050359453474,45.714285714285715,35.0,0.053214990577686,0.1790111129743183,0.549018020249734,1.0,,,-15.904920348149773,-15.886453262608129,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0594,Riverine Chenopod Shrublands,riverine,7,0.4364599987942769,52.977215,0.62440956,59.183674,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
