patch_id,n_cells,veg_p05_temporal_mean,veg_p05_within_sd,veg_p50_temporal_mean,n_cells_missing_p05,mean_share_cells_wet,community,community_short,area_ha,n_years_ge30_valid,meets_support_rule,meets_bare_33_cells,meets_500_cells,size_matched,support_level,unit,unit_construction,land_use_label,period_label,weighting,scope_filter,pixel_constant_ha,denominator,y_basis,x_quantity,y_metric,min_cells_filter
U0472,2,57.301186,0.104807414,70.46982,0,37.142857,Inland Floodplain Shrublands / Swamps,inland,0.12470285679836482,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0473,1,27.6659,,67.818184,0,2.857143,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0474,2,54.634438,0.09691482,78.7729,0,5.714286,Inland Floodplain Shrublands / Swamps,inland,0.12470285679836482,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0475,1,62.575752,,80.660576,0,14.285714,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0476,1,56.774197,,80.0,0,8.571428,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0477,1,55.259525,,81.59558,0,2.857143,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0478,1,52.702892,,78.82182,0,5.714286,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0479,1,57.49092,,80.641556,0,2.857143,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0480,1,49.66389,,79.95377,0,8.571428,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0481,1,53.773224,,79.11373,0,0.0,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0482,1,55.084858,,81.551636,0,8.571428,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0483,1,50.035713,,80.55341,0,11.428572,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0484,2,52.14187,1.3320643,82.3197,0,17.142857,Inland Floodplain Shrublands / Swamps,inland,0.12470285679836482,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
U0485,1,61.027145,,83.0,0,22.857143,Inland Floodplain Shrublands / Swamps,inland,0.06235142839918241,0,0,0,0,0,pixel,"unzoned patch (8-connected, community-pure)","8-connected component within one community, outside every management zone",unzoned standard-grazing country,1988-2022 (35 water years),unweighted mean over the patch's cells,treed_context_flag = 0 AND regime_band <> 'context' AND zone_fid IS NULL,0.06235142839918241,the patch's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to PARTSCATTER and to the TEMPORAL-1 paddock figure.,"Share of the patch's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - NOT a between-year flood frequency. Mean over the patch's cells of the census parquet's COUNTED per-cell flood_freq_pct, exactly equal to the mean over years of the patch's within-year wet share because valid_years == 35 on every cell.",veg_p05_temporal_mean,500
